area_id,centroid_x,centroid_y,time_bin,crime_count,year,month
48,1191868.593139188,1845002.6713110155,2004-11-01,187,2004,11
49,1178112.5798496811,1836471.3544372986,2004-11-01,877,2004,11
50,1184970.746915072,1836360.4899814639,2004-11-01,153,2004,11
51,1192720.4756234041,1830782.2232708456,2004-11-01,185,2004,11
52,1202266.0613786809,1836946.5777759908,2004-11-01,175,2004,11
53,1174830.6278669012,1824503.5080535645,2004-11-01,585,2004,11
54,1183858.98899117,1819591.7650869673,2004-11-01,163,2004,11
55,1199233.7154282685,1819872.1287698066,2004-11-01,77,2004,11
56,1139429.1895410677,1868834.425853946,2004-11-01,367,2004,11
57,1149720.1452195724,1874259.0310946703,2004-11-01,135,2004,11
58,1157200.3733474382,1876677.085333102,2004-11-01,388,2004,11
59,1164350.1650247623,1881306.622101333,2004-11-01,161,2004,11
60,1170795.2226652165,1883626.6359742072,2004-11-01,254,2004,11
61,1168044.5029453787,1873717.5265209724,2004-11-01,753,2004,11
62,1150353.88820166,1867741.5986535647,2004-11-01,151,2004,11
63,1157920.791905841,1868688.7831583412,2004-11-01,291,2004,11
64,1138304.9116959611,1862776.6159634923,2004-11-01,159,2004,11
65,1149671.3394004735,1859281.0512146184,2004-11-01,310,2004,11
66,1158194.1827721328,1860097.1885204061,2004-11-01,831,2004,11
67,1166112.494391112,1861644.157359324,2004-11-01,974,2004,11
68,1172682.1108629822,1862157.8824890652,2004-11-01,1057,2004,11
69,1179915.415523343,1857133.6761266873,2004-11-01,835,2004,11
70,1154799.0756806124,1850564.5073838087,2004-11-01,338,2004,11
71,1169010.3149361743,1850106.2480561812,2004-11-01,1007,2004,11
72,1163974.6939294208,1838749.8368157928,2004-11-01,163,2004,11
73,1171110.1595550596,1840388.6295198626,2004-11-01,424,2004,11
74,1153615.4194916761,1832015.3475791754,2004-11-01,73,2004,11
75,1165684.4159703245,1830228.9771308429,2004-11-01,265,2004,11
76,1103795.0892087778,1934035.936059137,2004-11-01,152,2004,11
77,1166380.2824219316,1938460.0065355555,2004-11-01,437,2004,11
1,1164480.3670969477,1946794.6658478852,2004-12-01,512,2004,12
2,1157749.8280517957,1943809.189041452,2004-12-01,414,2004,12
3,1168489.7751756336,1930860.1225962283,2004-12-01,514,2004,12
4,1159860.137089553,1934204.1330181102,2004-12-01,253,2004,12
5,1160936.58458251,1924234.5553939813,2004-12-01,231,2004,12
6,1168519.473651409,1922994.077535171,2004-12-01,607,2004,12
7,1170352.9929011667,1915158.7952642099,2004-12-01,591,2004,12
8,1174825.1205699488,1906782.4280028404,2004-12-01,1142,2004,12
9,1125454.3090479926,1945792.4921583226,2004-12-01,27,2004,12
10,1128312.2524238112,1937657.1844246434,2004-12-01,170,2004,12
11,1137104.9560430117,1935376.9598655892,2004-12-01,129,2004,12
12,1140551.95479361,1940902.8186030814,2004-12-01,70,2004,12
13,1150030.6522368554,1937217.0784950166,2004-12-01,107,2004,12
14,1150621.491422269,1931548.2057546456,2004-12-01,297,2004,12
15,1139277.1379005318,1926353.022610638,2004-12-01,424,2004,12
16,1150144.1735739347,1926265.4662503854,2004-12-01,395,2004,12
17,1127700.6737139402,1923539.8756414857,2004-12-01,189,2004,12
18,1129912.8614435624,1917280.5174140923,2004-12-01,72,2004,12
19,1138769.8261094554,1916595.390082971,2004-12-01,595,2004,12
20,1147148.2658771966,1915590.506238743,2004-12-01,247,2004,12
21,1153513.5391738585,1920853.995915648,2004-12-01,399,2004,12
22,1156836.3469266074,1915082.0084118515,2004-12-01,759,2004,12
23,1150972.7668141976,1906770.342059686,2004-12-01,1102,2004,12
24,1163101.1946640266,1907274.5603450881,2004-12-01,1001,2004,12
25,1139501.4455203577,1904515.317302641,2004-12-01,2153,2004,12
26,1148492.0800920937,1898926.8208310378,2004-12-01,589,2004,12
27,1155118.4720060378,1899090.9879511695,2004-12-01,674,2004,12
28,1166673.6370903612,1897389.3366012694,2004-12-01,1032,2004,12
29,1152083.8689112775,1892245.4895438715,2004-12-01,957,2004,12
30,1153015.4749217809,1884561.8899471175,2004-12-01,534,2004,12
31,1165637.2199076533,1888730.3063228142,2004-12-01,388,2004,12
32,1177096.9672659107,1899244.1743320609,2004-12-01,786,2004,12
33,1178485.438118167,1891354.3372206932,2004-12-01,345,2004,12
34,1174814.7645357142,1885818.5583101348,2004-12-01,118,2004,12
35,1179003.7146051468,1883317.3478258073,2004-12-01,493,2004,12
36,1183252.4657469783,1879210.3935520067,2004-12-01,49,2004,12
37,1175334.896725607,1873799.9673749614,2004-12-01,90,2004,12
38,1179293.9300989718,1875240.8957496388,2004-12-01,448,2004,12
39,1185215.7152495903,1873821.3589570147,2004-12-01,179,2004,12
40,1179336.8364875505,1867737.225510901,2004-12-01,371,2004,12
41,1186318.0364974132,1868427.9125587565,2004-12-01,243,2004,12
42,1185652.6763233524,1862878.1135765524,2004-12-01,653,2004,12
43,1191748.143530457,1856627.1394431274,2004-12-01,963,2004,12
44,1180030.3224386035,1848738.0951337416,2004-12-01,732,2004,12
45,1188101.853103473,1850262.1723165894,2004-12-01,175,2004,12
46,1197641.3941914532,1849269.397799384,2004-12-01,633,2004,12
47,1185388.0780622198,1844401.7278814055,2004-12-01,61,2004,12
48,1191868.593139188,1845002.6713110155,2004-12-01,161,2004,12
49,1178112.5798496811,1836471.3544372986,2004-12-01,873,2004,12
50,1184970.746915072,1836360.4899814639,2004-12-01,137,2004,12
51,1192720.4756234041,1830782.2232708456,2004-12-01,186,2004,12
52,1202266.0613786809,1836946.5777759908,2004-12-01,198,2004,12
53,1174830.6278669012,1824503.5080535645,2004-12-01,565,2004,12
54,1183858.98899117,1819591.7650869673,2004-12-01,141,2004,12
55,1199233.7154282685,1819872.1287698066,2004-12-01,69,2004,12
56,1139429.1895410677,1868834.425853946,2004-12-01,347,2004,12
57,1149720.1452195724,1874259.0310946703,2004-12-01,130,2004,12
58,1157200.3733474382,1876677.085333102,2004-12-01,384,2004,12
59,1164350.1650247623,1881306.622101333,2004-12-01,153,2004,12
60,1170795.2226652165,1883626.6359742072,2004-12-01,229,2004,12
61,1168044.5029453787,1873717.5265209724,2004-12-01,694,2004,12
62,1150353.88820166,1867741.5986535647,2004-12-01,131,2004,12
63,1157920.791905841,1868688.7831583412,2004-12-01,273,2004,12
64,1138304.9116959611,1862776.6159634923,2004-12-01,144,2004,12
65,1149671.3394004735,1859281.0512146184,2004-12-01,303,2004,12
66,1158194.1827721328,1860097.1885204061,2004-12-01,825,2004,12
67,1166112.494391112,1861644.157359324,2004-12-01,951,2004,12
68,1172682.1108629822,1862157.8824890652,2004-12-01,901,2004,12
69,1179915.415523343,1857133.6761266873,2004-12-01,800,2004,12
70,1154799.0756806124,1850564.5073838087,2004-12-01,323,2004,12
71,1169010.3149361743,1850106.2480561812,2004-12-01,939,2004,12
72,1163974.6939294208,1838749.8368157928,2004-12-01,137,2004,12
73,1171110.1595550596,1840388.6295198626,2004-12-01,391,2004,12
74,1153615.4194916761,1832015.3475791754,2004-12-01,70,2004,12
75,1165684.4159703245,1830228.9771308429,2004-12-01,252,2004,12
76,1103795.0892087778,1934035.936059137,2004-12-01,150,2004,12
77,1166380.2824219316,1938460.0065355555,2004-12-01,381,2004,12
1,1164480.3670969477,1946794.6658478852,2005-01-01,556,2005,1
2,1157749.8280517957,1943809.189041452,2005-01-01,385,2005,1
3,1168489.7751756336,1930860.1225962283,2005-01-01,521,2005,1
4,1159860.137089553,1934204.1330181102,2005-01-01,229,2005,1
5,1160936.58458251,1924234.5553939813,2005-01-01,217,2005,1
6,1168519.473651409,1922994.077535171,2005-01-01,554,2005,1
7,1170352.9929011667,1915158.7952642099,2005-01-01,439,2005,1
8,1174825.1205699488,1906782.4280028404,2005-01-01,1051,2005,1
9,1125454.3090479926,1945792.4921583226,2005-01-01,32,2005,1
10,1128312.2524238112,1937657.1844246434,2005-01-01,123,2005,1
11,1137104.9560430117,1935376.9598655892,2005-01-01,144,2005,1
12,1140551.95479361,1940902.8186030814,2005-01-01,69,2005,1
13,1150030.6522368554,1937217.0784950166,2005-01-01,95,2005,1
14,1150621.491422269,1931548.2057546456,2005-01-01,273,2005,1
15,1139277.1379005318,1926353.022610638,2005-01-01,436,2005,1
16,1150144.1735739347,1926265.4662503854,2005-01-01,383,2005,1
17,1127700.6737139402,1923539.8756414857,2005-01-01,206,2005,1
18,1129912.8614435624,1917280.5174140923,2005-01-01,74,2005,1
19,1138769.8261094554,1916595.390082971,2005-01-01,605,2005,1
20,1147148.2658771966,1915590.506238743,2005-01-01,183,2005,1
21,1153513.5391738585,1920853.995915648,2005-01-01,393,2005,1
22,1156836.3469266074,1915082.0084118515,2005-01-01,750,2005,1
23,1150972.7668141976,1906770.342059686,2005-01-01,1046,2005,1
24,1163101.1946640266,1907274.5603450881,2005-01-01,861,2005,1
25,1139501.4455203577,1904515.317302641,2005-01-01,2224,2005,1
26,1148492.0800920937,1898926.8208310378,2005-01-01,656,2005,1
27,1155118.4720060378,1899090.9879511695,2005-01-01,680,2005,1
28,1166673.6370903612,1897389.3366012694,2005-01-01,1091,2005,1
29,1152083.8689112775,1892245.4895438715,2005-01-01,971,2005,1
30,1153015.4749217809,1884561.8899471175,2005-01-01,506,2005,1
31,1165637.2199076533,1888730.3063228142,2005-01-01,309,2005,1
32,1177096.9672659107,1899244.1743320609,2005-01-01,707,2005,1
33,1178485.438118167,1891354.3372206932,2005-01-01,453,2005,1
34,1174814.7645357142,1885818.5583101348,2005-01-01,101,2005,1
35,1179003.7146051468,1883317.3478258073,2005-01-01,625,2005,1
36,1183252.4657469783,1879210.3935520067,2005-01-01,59,2005,1
37,1175334.896725607,1873799.9673749614,2005-01-01,93,2005,1
38,1179293.9300989718,1875240.8957496388,2005-01-01,515,2005,1
39,1185215.7152495903,1873821.3589570147,2005-01-01,236,2005,1
40,1179336.8364875505,1867737.225510901,2005-01-01,389,2005,1
41,1186318.0364974132,1868427.9125587565,2005-01-01,230,2005,1
42,1185652.6763233524,1862878.1135765524,2005-01-01,551,2005,1
43,1191748.143530457,1856627.1394431274,2005-01-01,983,2005,1
44,1180030.3224386035,1848738.0951337416,2005-01-01,634,2005,1
45,1188101.853103473,1850262.1723165894,2005-01-01,191,2005,1
46,1197641.3941914532,1849269.397799384,2005-01-01,584,2005,1
47,1185388.0780622198,1844401.7278814055,2005-01-01,48,2005,1
48,1191868.593139188,1845002.6713110155,2005-01-01,173,2005,1
49,1178112.5798496811,1836471.3544372986,2005-01-01,766,2005,1
50,1184970.746915072,1836360.4899814639,2005-01-01,121,2005,1
51,1192720.4756234041,1830782.2232708456,2005-01-01,195,2005,1
52,1202266.0613786809,1836946.5777759908,2005-01-01,157,2005,1
53,1174830.6278669012,1824503.5080535645,2005-01-01,562,2005,1
54,1183858.98899117,1819591.7650869673,2005-01-01,163,2005,1
55,1199233.7154282685,1819872.1287698066,2005-01-01,78,2005,1
56,1139429.1895410677,1868834.425853946,2005-01-01,359,2005,1
57,1149720.1452195724,1874259.0310946703,2005-01-01,134,2005,1
58,1157200.3733474382,1876677.085333102,2005-01-01,357,2005,1
59,1164350.1650247623,1881306.622101333,2005-01-01,142,2005,1
60,1170795.2226652165,1883626.6359742072,2005-01-01,218,2005,1
61,1168044.5029453787,1873717.5265209724,2005-01-01,679,2005,1
62,1150353.88820166,1867741.5986535647,2005-01-01,115,2005,1
63,1157920.791905841,1868688.7831583412,2005-01-01,339,2005,1
64,1138304.9116959611,1862776.6159634923,2005-01-01,170,2005,1
65,1149671.3394004735,1859281.0512146184,2005-01-01,241,2005,1
66,1158194.1827721328,1860097.1885204061,2005-01-01,762,2005,1
67,1166112.494391112,1861644.157359324,2005-01-01,1035,2005,1
68,1172682.1108629822,1862157.8824890652,2005-01-01,840,2005,1
69,1179915.415523343,1857133.6761266873,2005-01-01,707,2005,1
70,1154799.0756806124,1850564.5073838087,2005-01-01,308,2005,1
71,1169010.3149361743,1850106.2480561812,2005-01-01,909,2005,1
72,1163974.6939294208,1838749.8368157928,2005-01-01,129,2005,1
73,1171110.1595550596,1840388.6295198626,2005-01-01,385,2005,1
74,1153615.4194916761,1832015.3475791754,2005-01-01,65,2005,1
75,1165684.4159703245,1830228.9771308429,2005-01-01,265,2005,1
76,1103795.0892087778,1934035.936059137,2005-01-01,166,2005,1
77,1166380.2824219316,1938460.0065355555,2005-01-01,383,2005,1
1,1164480.3670969477,1946794.6658478852,2005-02-01,506,2005,2
2,1157749.8280517957,1943809.189041452,2005-02-01,382,2005,2
3,1168489.7751756336,1930860.1225962283,2005-02-01,521,2005,2
4,1159860.137089553,1934204.1330181102,2005-02-01,255,2005,2
5,1160936.58458251,1924234.5553939813,2005-02-01,238,2005,2
6,1168519.473651409,1922994.077535171,2005-02-01,494,2005,2
7,1170352.9929011667,1915158.7952642099,2005-02-01,418,2005,2
8,1174825.1205699488,1906782.4280028404,2005-02-01,982,2005,2
9,1125454.3090479926,1945792.4921583226,2005-02-01,32,2005,2
10,1128312.2524238112,1937657.1844246434,2005-02-01,131,2005,2
11,1137104.9560430117,1935376.9598655892,2005-02-01,117,2005,2
12,1140551.95479361,1940902.8186030814,2005-02-01,63,2005,2
13,1150030.6522368554,1937217.0784950166,2005-02-01,106,2005,2
14,1150621.491422269,1931548.2057546456,2005-02-01,266,2005,2
15,1139277.1379005318,1926353.022610638,2005-02-01,393,2005,2
16,1150144.1735739347,1926265.4662503854,2005-02-01,407,2005,2
17,1127700.6737139402,1923539.8756414857,2005-02-01,190,2005,2
18,1129912.8614435624,1917280.5174140923,2005-02-01,71,2005,2
19,1138769.8261094554,1916595.390082971,2005-02-01,559,2005,2
20,1147148.2658771966,1915590.506238743,2005-02-01,178,2005,2
21,1153513.5391738585,1920853.995915648,2005-02-01,304,2005,2
22,1156836.3469266074,1915082.0084118515,2005-02-01,703,2005,2
23,1150972.7668141976,1906770.342059686,2005-02-01,978,2005,2
24,1163101.1946640266,1907274.5603450881,2005-02-01,854,2005,2
25,1139501.4455203577,1904515.317302641,2005-02-01,1993,2005,2
26,1148492.0800920937,1898926.8208310378,2005-02-01,616,2005,2
27,1155118.4720060378,1899090.9879511695,2005-02-01,666,2005,2
28,1166673.6370903612,1897389.3366012694,2005-02-01,1018,2005,2
29,1152083.8689112775,1892245.4895438715,2005-02-01,966,2005,2
30,1153015.4749217809,1884561.8899471175,2005-02-01,517,2005,2
31,1165637.2199076533,1888730.3063228142,2005-02-01,327,2005,2
32,1177096.9672659107,1899244.1743320609,2005-02-01,587,2005,2
33,1178485.438118167,1891354.3372206932,2005-02-01,310,2005,2
34,1174814.7645357142,1885818.5583101348,2005-02-01,114,2005,2
35,1179003.7146051468,1883317.3478258073,2005-02-01,518,2005,2
36,1183252.4657469783,1879210.3935520067,2005-02-01,66,2005,2
37,1175334.896725607,1873799.9673749614,2005-02-01,89,2005,2
38,1179293.9300989718,1875240.8957496388,2005-02-01,430,2005,2
39,1185215.7152495903,1873821.3589570147,2005-02-01,217,2005,2
40,1179336.8364875505,1867737.225510901,2005-02-01,375,2005,2
41,1186318.0364974132,1868427.9125587565,2005-02-01,225,2005,2
42,1185652.6763233524,1862878.1135765524,2005-02-01,613,2005,2
43,1191748.143530457,1856627.1394431274,2005-02-01,1007,2005,2
44,1180030.3224386035,1848738.0951337416,2005-02-01,639,2005,2
45,1188101.853103473,1850262.1723165894,2005-02-01,191,2005,2
46,1197641.3941914532,1849269.397799384,2005-02-01,559,2005,2
47,1185388.0780622198,1844401.7278814055,2005-02-01,55,2005,2
48,1191868.593139188,1845002.6713110155,2005-02-01,166,2005,2
49,1178112.5798496811,1836471.3544372986,2005-02-01,779,2005,2
50,1184970.746915072,1836360.4899814639,2005-02-01,133,2005,2
51,1192720.4756234041,1830782.2232708456,2005-02-01,153,2005,2
52,1202266.0613786809,1836946.5777759908,2005-02-01,163,2005,2
53,1174830.6278669012,1824503.5080535645,2005-02-01,581,2005,2
54,1183858.98899117,1819591.7650869673,2005-02-01,148,2005,2
55,1199233.7154282685,1819872.1287698066,2005-02-01,85,2005,2
56,1139429.1895410677,1868834.425853946,2005-02-01,363,2005,2
57,1149720.1452195724,1874259.0310946703,2005-02-01,114,2005,2
58,1157200.3733474382,1876677.085333102,2005-02-01,385,2005,2
59,1164350.1650247623,1881306.622101333,2005-02-01,122,2005,2
60,1170795.2226652165,1883626.6359742072,2005-02-01,218,2005,2
61,1168044.5029453787,1873717.5265209724,2005-02-01,645,2005,2
62,1150353.88820166,1867741.5986535647,2005-02-01,124,2005,2
63,1157920.791905841,1868688.7831583412,2005-02-01,279,2005,2
64,1138304.9116959611,1862776.6159634923,2005-02-01,141,2005,2
65,1149671.3394004735,1859281.0512146184,2005-02-01,222,2005,2
66,1158194.1827721328,1860097.1885204061,2005-02-01,728,2005,2
67,1166112.494391112,1861644.157359324,2005-02-01,906,2005,2
68,1172682.1108629822,1862157.8824890652,2005-02-01,806,2005,2
69,1179915.415523343,1857133.6761266873,2005-02-01,750,2005,2
70,1154799.0756806124,1850564.5073838087,2005-02-01,265,2005,2
71,1169010.3149361743,1850106.2480561812,2005-02-01,879,2005,2
72,1163974.6939294208,1838749.8368157928,2005-02-01,119,2005,2
73,1171110.1595550596,1840388.6295198626,2005-02-01,382,2005,2
74,1153615.4194916761,1832015.3475791754,2005-02-01,63,2005,2
75,1165684.4159703245,1830228.9771308429,2005-02-01,266,2005,2
76,1103795.0892087778,1934035.936059137,2005-02-01,109,2005,2
77,1166380.2824219316,1938460.0065355555,2005-02-01,371,2005,2
1,1164480.3670969477,1946794.6658478852,2005-03-01,551,2005,3
2,1157749.8280517957,1943809.189041452,2005-03-01,408,2005,3
3,1168489.7751756336,1930860.1225962283,2005-03-01,562,2005,3
4,1159860.137089553,1934204.1330181102,2005-03-01,320,2005,3
5,1160936.58458251,1924234.5553939813,2005-03-01,224,2005,3
6,1168519.473651409,1922994.077535171,2005-03-01,559,2005,3
7,1170352.9929011667,1915158.7952642099,2005-03-01,492,2005,3
8,1174825.1205699488,1906782.4280028404,2005-03-01,1086,2005,3
9,1125454.3090479926,1945792.4921583226,2005-03-01,40,2005,3
10,1128312.2524238112,1937657.1844246434,2005-03-01,133,2005,3
11,1137104.9560430117,1935376.9598655892,2005-03-01,128,2005,3
12,1140551.95479361,1940902.8186030814,2005-03-01,63,2005,3
13,1150030.6522368554,1937217.0784950166,2005-03-01,143,2005,3
14,1150621.491422269,1931548.2057546456,2005-03-01,330,2005,3
15,1139277.1379005318,1926353.022610638,2005-03-01,474,2005,3
16,1150144.1735739347,1926265.4662503854,2005-03-01,471,2005,3
17,1127700.6737139402,1923539.8756414857,2005-03-01,229,2005,3
18,1129912.8614435624,1917280.5174140923,2005-03-01,87,2005,3
19,1138769.8261094554,1916595.390082971,2005-03-01,636,2005,3
20,1147148.2658771966,1915590.506238743,2005-03-01,193,2005,3
21,1153513.5391738585,1920853.995915648,2005-03-01,306,2005,3
22,1156836.3469266074,1915082.0084118515,2005-03-01,763,2005,3
23,1150972.7668141976,1906770.342059686,2005-03-01,1194,2005,3
24,1163101.1946640266,1907274.5603450881,2005-03-01,965,2005,3
25,1139501.4455203577,1904515.317302641,2005-03-01,2451,2005,3
26,1148492.0800920937,1898926.8208310378,2005-03-01,675,2005,3
27,1155118.4720060378,1899090.9879511695,2005-03-01,664,2005,3
28,1166673.6370903612,1897389.3366012694,2005-03-01,1150,2005,3
29,1152083.8689112775,1892245.4895438715,2005-03-01,1092,2005,3
30,1153015.4749217809,1884561.8899471175,2005-03-01,564,2005,3
31,1165637.2199076533,1888730.3063228142,2005-03-01,322,2005,3
32,1177096.9672659107,1899244.1743320609,2005-03-01,710,2005,3
33,1178485.438118167,1891354.3372206932,2005-03-01,369,2005,3
34,1174814.7645357142,1885818.5583101348,2005-03-01,107,2005,3
35,1179003.7146051468,1883317.3478258073,2005-03-01,578,2005,3
36,1183252.4657469783,1879210.3935520067,2005-03-01,71,2005,3
37,1175334.896725607,1873799.9673749614,2005-03-01,119,2005,3
38,1179293.9300989718,1875240.8957496388,2005-03-01,526,2005,3
39,1185215.7152495903,1873821.3589570147,2005-03-01,233,2005,3
40,1179336.8364875505,1867737.225510901,2005-03-01,410,2005,3
41,1186318.0364974132,1868427.9125587565,2005-03-01,266,2005,3
42,1185652.6763233524,1862878.1135765524,2005-03-01,586,2005,3
43,1191748.143530457,1856627.1394431274,2005-03-01,1206,2005,3
44,1180030.3224386035,1848738.0951337416,2005-03-01,790,2005,3
45,1188101.853103473,1850262.1723165894,2005-03-01,211,2005,3
46,1197641.3941914532,1849269.397799384,2005-03-01,676,2005,3
47,1185388.0780622198,1844401.7278814055,2005-03-01,72,2005,3
48,1191868.593139188,1845002.6713110155,2005-03-01,184,2005,3
49,1178112.5798496811,1836471.3544372986,2005-03-01,995,2005,3
50,1184970.746915072,1836360.4899814639,2005-03-01,171,2005,3
51,1192720.4756234041,1830782.2232708456,2005-03-01,208,2005,3
52,1202266.0613786809,1836946.5777759908,2005-03-01,191,2005,3
53,1174830.6278669012,1824503.5080535645,2005-03-01,664,2005,3
54,1183858.98899117,1819591.7650869673,2005-03-01,163,2005,3
55,1199233.7154282685,1819872.1287698066,2005-03-01,73,2005,3
56,1139429.1895410677,1868834.425853946,2005-03-01,334,2005,3
57,1149720.1452195724,1874259.0310946703,2005-03-01,131,2005,3
58,1157200.3733474382,1876677.085333102,2005-03-01,405,2005,3
59,1164350.1650247623,1881306.622101333,2005-03-01,146,2005,3
60,1170795.2226652165,1883626.6359742072,2005-03-01,256,2005,3
61,1168044.5029453787,1873717.5265209724,2005-03-01,732,2005,3
62,1150353.88820166,1867741.5986535647,2005-03-01,139,2005,3
63,1157920.791905841,1868688.7831583412,2005-03-01,332,2005,3
64,1138304.9116959611,1862776.6159634923,2005-03-01,146,2005,3
65,1149671.3394004735,1859281.0512146184,2005-03-01,283,2005,3
66,1158194.1827721328,1860097.1885204061,2005-03-01,831,2005,3
67,1166112.494391112,1861644.157359324,2005-03-01,1121,2005,3
68,1172682.1108629822,1862157.8824890652,2005-03-01,981,2005,3
69,1179915.415523343,1857133.6761266873,2005-03-01,937,2005,3
70,1154799.0756806124,1850564.5073838087,2005-03-01,373,2005,3
71,1169010.3149361743,1850106.2480561812,2005-03-01,1053,2005,3
72,1163974.6939294208,1838749.8368157928,2005-03-01,121,2005,3
73,1171110.1595550596,1840388.6295198626,2005-03-01,460,2005,3
74,1153615.4194916761,1832015.3475791754,2005-03-01,97,2005,3
75,1165684.4159703245,1830228.9771308429,2005-03-01,315,2005,3
76,1103795.0892087778,1934035.936059137,2005-03-01,189,2005,3
77,1166380.2824219316,1938460.0065355555,2005-03-01,414,2005,3
1,1164480.3670969477,1946794.6658478852,2005-04-01,645,2005,4
2,1157749.8280517957,1943809.189041452,2005-04-01,456,2005,4
3,1168489.7751756336,1930860.1225962283,2005-04-01,599,2005,4
4,1159860.137089553,1934204.1330181102,2005-04-01,279,2005,4
5,1160936.58458251,1924234.5553939813,2005-04-01,258,2005,4
6,1168519.473651409,1922994.077535171,2005-04-01,659,2005,4
7,1170352.9929011667,1915158.7952642099,2005-04-01,536,2005,4
8,1174825.1205699488,1906782.4280028404,2005-04-01,1253,2005,4
9,1125454.3090479926,1945792.4921583226,2005-04-01,35,2005,4
10,1128312.2524238112,1937657.1844246434,2005-04-01,129,2005,4
11,1137104.9560430117,1935376.9598655892,2005-04-01,128,2005,4
12,1140551.95479361,1940902.8186030814,2005-04-01,64,2005,4
13,1150030.6522368554,1937217.0784950166,2005-04-01,142,2005,4
14,1150621.491422269,1931548.2057546456,2005-04-01,347,2005,4
15,1139277.1379005318,1926353.022610638,2005-04-01,526,2005,4
16,1150144.1735739347,1926265.4662503854,2005-04-01,488,2005,4
17,1127700.6737139402,1923539.8756414857,2005-04-01,217,2005,4
18,1129912.8614435624,1917280.5174140923,2005-04-01,77,2005,4
19,1138769.8261094554,1916595.390082971,2005-04-01,588,2005,4
20,1147148.2658771966,1915590.506238743,2005-04-01,214,2005,4
21,1153513.5391738585,1920853.995915648,2005-04-01,367,2005,4
22,1156836.3469266074,1915082.0084118515,2005-04-01,837,2005,4
23,1150972.7668141976,1906770.342059686,2005-04-01,1235,2005,4
24,1163101.1946640266,1907274.5603450881,2005-04-01,1154,2005,4
25,1139501.4455203577,1904515.317302641,2005-04-01,2431,2005,4
26,1148492.0800920937,1898926.8208310378,2005-04-01,691,2005,4
27,1155118.4720060378,1899090.9879511695,2005-04-01,710,2005,4
28,1166673.6370903612,1897389.3366012694,2005-04-01,1061,2005,4
29,1152083.8689112775,1892245.4895438715,2005-04-01,1127,2005,4
30,1153015.4749217809,1884561.8899471175,2005-04-01,655,2005,4
31,1165637.2199076533,1888730.3063228142,2005-04-01,357,2005,4
32,1177096.9672659107,1899244.1743320609,2005-04-01,725,2005,4
33,1178485.438118167,1891354.3372206932,2005-04-01,345,2005,4
34,1174814.7645357142,1885818.5583101348,2005-04-01,127,2005,4
35,1179003.7146051468,1883317.3478258073,2005-04-01,630,2005,4
36,1183252.4657469783,1879210.3935520067,2005-04-01,100,2005,4
37,1175334.896725607,1873799.9673749614,2005-04-01,105,2005,4
38,1179293.9300989718,1875240.8957496388,2005-04-01,538,2005,4
39,1185215.7152495903,1873821.3589570147,2005-04-01,267,2005,4
40,1179336.8364875505,1867737.225510901,2005-04-01,415,2005,4
41,1186318.0364974132,1868427.9125587565,2005-04-01,293,2005,4
42,1185652.6763233524,1862878.1135765524,2005-04-01,670,2005,4
43,1191748.143530457,1856627.1394431274,2005-04-01,1206,2005,4
44,1180030.3224386035,1848738.0951337416,2005-04-01,850,2005,4
45,1188101.853103473,1850262.1723165894,2005-04-01,190,2005,4
46,1197641.3941914532,1849269.397799384,2005-04-01,786,2005,4
47,1185388.0780622198,1844401.7278814055,2005-04-01,60,2005,4
48,1191868.593139188,1845002.6713110155,2005-04-01,223,2005,4
49,1178112.5798496811,1836471.3544372986,2005-04-01,1020,2005,4
50,1184970.746915072,1836360.4899814639,2005-04-01,174,2005,4
51,1192720.4756234041,1830782.2232708456,2005-04-01,228,2005,4
52,1202266.0613786809,1836946.5777759908,2005-04-01,185,2005,4
53,1174830.6278669012,1824503.5080535645,2005-04-01,670,2005,4
54,1183858.98899117,1819591.7650869673,2005-04-01,185,2005,4
55,1199233.7154282685,1819872.1287698066,2005-04-01,92,2005,4
56,1139429.1895410677,1868834.425853946,2005-04-01,323,2005,4
57,1149720.1452195724,1874259.0310946703,2005-04-01,151,2005,4
58,1157200.3733474382,1876677.085333102,2005-04-01,367,2005,4
59,1164350.1650247623,1881306.622101333,2005-04-01,182,2005,4
60,1170795.2226652165,1883626.6359742072,2005-04-01,308,2005,4
61,1168044.5029453787,1873717.5265209724,2005-04-01,791,2005,4
62,1150353.88820166,1867741.5986535647,2005-04-01,146,2005,4
63,1157920.791905841,1868688.7831583412,2005-04-01,341,2005,4
64,1138304.9116959611,1862776.6159634923,2005-04-01,158,2005,4
65,1149671.3394004735,1859281.0512146184,2005-04-01,271,2005,4
66,1158194.1827721328,1860097.1885204061,2005-04-01,958,2005,4
67,1166112.494391112,1861644.157359324,2005-04-01,1204,2005,4
68,1172682.1108629822,1862157.8824890652,2005-04-01,1058,2005,4
69,1179915.415523343,1857133.6761266873,2005-04-01,949,2005,4
70,1154799.0756806124,1850564.5073838087,2005-04-01,309,2005,4
71,1169010.3149361743,1850106.2480561812,2005-04-01,1113,2005,4
72,1163974.6939294208,1838749.8368157928,2005-04-01,157,2005,4
73,1171110.1595550596,1840388.6295198626,2005-04-01,456,2005,4
74,1153615.4194916761,1832015.3475791754,2005-04-01,96,2005,4
75,1165684.4159703245,1830228.9771308429,2005-04-01,267,2005,4
76,1103795.0892087778,1934035.936059137,2005-04-01,186,2005,4
